#物品编号,类型,图标编号,名字,颜色,负重,装备类别,最小物防,最大物防,最小魔防,最大魔防,最小物攻,最大物攻,最小魔攻,最大魔攻,最小道攻,最大道攻,幸运,诅咒,命中,闪避,魔法闪避,中毒闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,神圣攻击,暴击几率,暴击力,掉落守护,限制类型,等级限制,出售价格,转生等级限制,品质,职业,性别,装备组,装备对比,帮会捐献值,摧毁提示,装备内功,装备背景,回收金币,回收经验,回收血符,是否可使用,能否销毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径
#type_id,sub_type,icon_id,name,color,weight,equip_type,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔攻）,mc2,sc（道攻）,sc2,luck,curse,accuracy,dodge,anti_magic,anti_poison,max_hp,max_mp,max_hp_pres,max_mp_pres,holy_damage,baoji_prob,baoji_pres,drop_luck,need,needlevel,price,need_zslevel,equip_level,job,gender,equip_group,equip_comp,equip_contribute,destory_show,add_power,item_bg,recycle_money,recycle_exp,recycle_xuefu,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source
15200013,4,15200002,西部牛仔（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,1,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,15日登录
15200014,1,15200002,西部牛仔（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,15日登录
15200015,4,15200002,西部牛仔（7天）,0,0,0,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,1,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,15日登录
15200016,1,15200002,西部牛仔（7天）,0,0,32,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,15日登录
15200021,4,15200003,清凉一夏（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200022,1,15200003,清凉一夏（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200023,4,15200003,清凉一夏（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200024,1,15200003,清凉一夏（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200025,4,15200003,清凉一夏（7天）,0,0,0,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200026,1,15200003,清凉一夏（7天）,0,0,32,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,累计充值
15200027,4,15200004,黑客帝国（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200028,1,15200004,黑客帝国（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200029,4,15200004,黑客帝国（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200030,1,15200004,黑客帝国（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200031,4,15200004,黑客帝国（7天）,0,0,0,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200032,1,15200004,黑客帝国（7天）,0,0,32,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200033,4,15200005,恶棍天使（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200034,1,15200005,恶棍天使（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200035,4,15200005,恶棍天使（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200036,1,15200005,恶棍天使（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200037,4,15200005,恶棍天使（7天）,0,0,0,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200038,1,15200005,恶棍天使（7天）,0,0,32,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200039,4,15200006,海军上将（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200040,1,15200006,海军上将（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200041,4,15200006,海军上将（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200042,1,15200006,海军上将（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200043,4,15200006,海军上将（7天）,0,0,0,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200044,1,15200006,海军上将（7天）,0,0,32,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200045,4,15200007,神雕侠侣（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200046,1,15200007,神雕侠侣（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200047,4,15200007,神雕侠侣（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200048,1,15200007,神雕侠侣（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200049,4,15200007,神雕侠侣（7天）,0,0,0,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200050,1,15200007,神雕侠侣（7天）,0,0,32,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200051,4,15200008,剑侠情缘（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200052,1,15200008,剑侠情缘（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200053,4,15200008,剑侠情缘（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200054,1,15200008,剑侠情缘（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200055,4,15200008,剑侠情缘（7天）,0,0,0,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200056,1,15200008,剑侠情缘（7天）,0,0,32,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200057,4,15200009,旺角一霸（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200058,1,15200009,旺角一霸（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200059,4,15200009,旺角一霸（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200060,1,15200009,旺角一霸（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200061,4,15200009,旺角一霸（7天）,0,0,0,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200062,1,15200009,旺角一霸（7天）,0,0,32,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200063,4,15200010,黄金圣战（30天）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200064,1,15200010,黄金圣战（30天）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200065,4,15200010,黄金圣战（永久）,0,0,0,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200066,1,15200010,黄金圣战（永久）,0,0,32,100,200,100,200,100,188,100,188,100,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,增加物理防御：100-200<br>增加魔法防御：100-200<br>增加角色攻击：100-188<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200067,4,15200010,黄金圣战（7天）,0,0,0,10000,20000,10000,20000,10000,20000,10000,20000,10000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,增加物理防御：10000-20000<br>增加魔法防御：10000-20000<br>增加角色攻击：10000-20000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15200068,1,15200010,王城霸主（7天）,0,0,32,880000,880000,880000,880000,880000,880000,880000,880000,880000,880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,增加物理防御：880000-880000<br>增加魔法防御：880000-880000<br>增加角色攻击：880000-880000<br>可在<a color='30ff00'>【角色-时装】</a>界面穿戴，提高人物属性,盟重合成师时装合成
15300001,4,15300001,时装翅膀（30天）,0,0,0,50,80,50,80,50,128,50,128,50,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,null,商城购买
15300002,1,15300001,时装翅膀（30天）,0,0,33,50,80,50,80,50,128,50,128,50,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,2592000,null,商城购买
15300003,4,15300001,时装翅膀（永久）,0,0,0,50,80,50,80,50,128,50,128,50,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,null,商城购买
15300004,1,15300001,时装翅膀（永久）,0,0,33,50,80,50,80,50,128,50,128,50,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,null,商城购买
15300005,4,15300001,时装翅膀（7天）,0,0,0,50,80,50,80,50,128,50,128,50,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,null,商城购买
15300006,1,15300001,时装翅膀（7天）,0,0,33,50,80,50,80,50,128,50,128,50,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7000,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,604800,null,商城购买
20001001,3,20001001,太阳水,0,0,0,500,0,500,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,使用后恢复血量<a color='30ff00'>500</a>点,boss掉落、商城购买
20001002,3,20001002,强效太阳水,0,0,0,1000,0,1000,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,使用后恢复血量<a color='30ff00'>1000</a>点,boss掉落、商城购买
20001003,3,20001003,万年雪霜,0,0,0,100000,0,100000,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,使用后恢复血量<a color='30ff00'>100000</a>点,boss掉落、商城购买
20001004,3,20001004,金疮药(小),0,0,0,100,0,100,0,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,使用后恢复血量<a color='30ff00'>500</a>点,boss掉落、商城购买
20001005,3,20001005,金疮药(中),0,0,0,200,0,200,0,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,使用后恢复血量<a color='30ff00'>1000</a>点,boss掉落、商城购买
20001006,3,20001006,金疮药(大),0,0,0,300,0,300,0,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,使用后恢复血量<a color='30ff00'>2000</a>点,boss掉落、商城购买
20002001,3,20002001,HP药水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,27004;10000,增加HP上限<a color='30ff00'>5%</a>，效果持续<a color='30ff00'>5</a>分钟,boss掉落、商城购买
20002002,3,99000000,神域雪莲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,27001;10000,物理减伤<a color='30ff00'>20%</a>，魔法减伤<a color='30ff00'>20%</a>，最大生命增加<a color='30ff00'>20%</a>，效果持续<a color='30ff00'>5</a>小时,积分兑换
